T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,1.4,0.635,typ,0.5,0.5,0.9285838839422851,0.495360881253409,-0.004639118746590953,0.3137934614147433,0.2606902379950609,0.8307701403965984,203,True,0.001988522971775511,0.9008631706237793,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p635__w1_0p5__typ,ok,
0.02,1.4,0.635,typ,0.45,0.55,0.9830200801507307,0.5493194800216872,-0.0006805199783128657,0.3106412184360428,0.2590846929279066,0.8340319234913413,214,True,0.001988867763212382,0.9249939918518066,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p635__w1_0p45__typ,ok,
0.02,1.4,0.635,typ,0.4,0.6,1.039894047750827,0.6013029946695717,0.001302994669571733,0.304014200834386,0.2545455908114648,0.8372819102293528,149,True,0.001971527284994005,0.6252799034118652,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p635__w1_0p4__typ,ok,
0.02,1.5,0.635,typ,0.5,0.5,1.017044617871881,0.4999016537255746,-9.834627442539823e-05,0.3098546201558291,0.2501716616313455,0.8073839967450914,188,True,0.001966379117106975,0.9910829067230225,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p635__w1_0p5__typ,ok,
0.02,1.5,0.635,typ,0.45,0.55,1.060976676153617,0.5488647210761286,-0.001135278923871441,0.3013429225522888,0.2418860045351144,0.8026934977812281,230,True,0.001962715418797035,1.134187936782837,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p635__w1_0p45__typ,ok,
0.02,1.5,0.635,typ,0.4,0.6,1.123203455358936,0.599880480094886,-0.0001195199051139406,0.2988033123978019,0.241881593035761,0.8095010429929235,140,True,0.001977790171159749,0.6513707637786865,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p635__w1_0p4__typ,ok,
0.02,1.6,0.635,typ,0.5,0.5,1.090585475428897,0.5029559623725833,0.002955962372583332,0.2929576601767852,0.2264184298184277,0.7728708294631912,203,True,0.001961968690674303,0.6689388751983643,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p635__w1_0p5__typ,ok,
0.02,1.6,0.635,typ,0.45,0.55,1.142572286387048,0.54921671011149,-0.0007832898885100636,0.2922460814366351,0.2258905513252017,0.7729463820858089,159,True,0.001997329151803814,0.3782289028167725,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p635__w1_0p45__typ,ok,
0.02,1.6,0.635,typ,0.4,0.6,1.191386006044429,0.6043126746919436,0.00431267469194363,0.2844656595921815,0.218108793814957,0.7667315419641314,96,True,0.001985798237961544,0.2175395488739014,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p635__w1_0p4__typ,ok,
0.02,1.7,0.635,typ,0.5,0.5,1.188115467008192,0.500822097367692,0.0008220973676920096,0.2962664055103956,0.2258602143703397,0.7623551309546451,198,True,0.001995646554342046,0.5205974578857422,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p635__w1_0p5__typ,ok,
0.02,1.7,0.635,typ,0.45,0.55,1.252987965392167,0.5546353278383298,0.004635327838329761,0.3033415894797059,0.2350810706165465,0.7749714472709118,150,True,0.001997718409503407,0.3662455081939697,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p635__w1_0p45__typ,ok,
0.02,1.7,0.635,typ,0.4,0.6,1.264736485775263,0.5977236594054246,-0.002276340594575377,0.2727066211503096,0.1988375128567243,0.7291260916878494,203,True,0.001967672187203285,0.3811521530151367,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p635__w1_0p4__typ,ok,
0.02,1.8,0.635,typ,0.5,0.5,1.288996458771463,0.5002670197964647,0.000267019796464707,0.3012620288325852,0.2281821590913902,0.7574209068949529,99,True,0.001986554942035633,0.2317852973937988,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p8__Delta_0p635__w1_0p5__typ,ok,
0.02,1.8,0.635,typ,0.45,0.55,1.344655767057051,0.55179601378855,0.001796013788549988,0.3020091849365873,0.2300223860234188,0.7616403655793333,124,True,0.001993785375838754,0.2927384376525879,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p8__Delta_0p635__w1_0p45__typ,ok,
0.02,1.8,0.635,typ,0.4,0.6,1.373438241831265,0.6017447960178728,0.001744796017872807,0.2826185191212821,0.2072116290031152,0.7331848940663118,88,True,0.001986554234729938,0.1911866664886475,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p8__Delta_0p635__w1_0p4__typ,ok,
0.02,1.3,0.635,typ,0.5,0.5,0.8568113416658135,0.4974588398684281,-0.002541160131571851,0.3268652192483556,0.2825063562092462,0.8642900485370851,171,True,0.001981528585712339,0.7737138271331787,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p635__w1_0p5__typ,ok,
0.02,1.3,0.635,typ,0.45,0.55,0.8949668522138884,0.5478808379514678,-0.002119162048532242,0.3126865863883143,0.2689442613519734,0.8601080860500396,245,True,0.001988932780152307,1.046538114547729,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p635__w1_0p45__typ,ok,
0.02,1.3,0.635,typ,0.4,0.6,1.021269286373813,0.6210211566850659,0.02102115668506588,0.332142565955323,0.2977604870550303,0.8964839727741566,244,True,0.001996728991261183,1.055664300918579,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p635__w1_0p4__typ,ok,
0.02,2,0.635,typ,0.5,0.5,1.466924741601879,0.495551333729559,-0.004448666270441048,0.2904551343964218,0.2110037881610017,0.7264591435075733,238,True,0.001984329681571642,0.3613569736480713,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_2__Delta_0p635__w1_0p5__typ,ok,
0.02,2,0.635,typ,0.45,0.55,1.517184366606504,0.5460257296755557,-0.003974270324444307,0.2909140115799913,0.2108535390225688,0.7247967805929876,128,True,0.001986159129760762,0.2029268741607666,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_2__Delta_0p635__w1_0p45__typ,ok,
0.02,2,0.635,typ,0.4,0.6,1.56494068453542,0.5997890546645952,-0.0002109453354047774,0.2844193241944094,0.2037156482738134,0.7162510805157789,130,True,0.001958983895470466,0.2007591724395752,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_2__Delta_0p635__w1_0p4__typ,ok,
0.02,1.9,0.635,typ,0.5,0.5,1.389214007200045,0.4996742694865421,-0.0003257305134578559,0.3049298788126812,0.229786534707145,0.7535717247580817,194,True,0.001998180486616864,0.2739386558532715,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p9__Delta_0p635__w1_0p5__typ,ok,
0.02,1.9,0.635,typ,0.45,0.55,1.445500871595622,0.5535779872603704,0.003577987260370397,0.3055055858266189,0.2318263482825098,0.7588285093224985,64,True,0.001974293959348738,0.09168672561645508,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p9__Delta_0p635__w1_0p45__typ,ok,
0.02,1.9,0.635,typ,0.4,0.6,1.470855730493952,0.6016770986093526,0.001677098609352612,0.2846960265581687,0.2067660422201136,0.7262695047760613,129,True,0.001957315858408609,0.1708025932312012,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p9__Delta_0p635__w1_0p4__typ,ok,
