T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,sigma,kappa,kappa_bare,thermoelectric_correction,lorenz,L11,L12,L22,tau_min,tau_max,max_ImSigma_raw,max_ImSigma_thermal,n_causality_bad,n_causality_bad_thermal,solution_dir,status,error
0.02,1.5,1.7075,typ,0.4,0.6,0.773808820841995,0.5966655611461057,-0.003334438853894284,0.3522302171735889,0.2748838824956771,0.7804097124359056,1,True,0.001879563425197086,0.10268185413907,0.006677411557331216,0.006678113451612404,7.018942811880507e-07,3.251505153134206,0.10268185413907,-3.796624980215949e-05,0.0001335622690322481,2.881451981674516e-11,0.1070117723053493,-0.003443944578812305,-0.8568889220414078,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p5__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.6,1.7075,typ,0.5,0.5,1,0.4959900433393254,-0.004009956660674552,0.3053398005647997,0.2165392859758392,0.7091747802785537,128,True,0.001994535942866057,0.06004230093426619,0.003929986151991989,0.003935598855447735,5.612703455745513e-06,3.272681168810057,0.06004230093426619,-8.20974579319808e-05,7.87119771089547e-05,2.85953824505384e-11,0.07172738567222951,-0.004691370745051892,-1.209522991172681,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p7075__w1_0p5__typ,ok,
0.02,1.6,1.7075,typ,0.45,0.55,1.02956652330999,0.5457895050145608,-0.004210494985439239,0.2914570172235219,0.2086327718216952,0.7158268955373693,1,True,0.001590227359585616,0.0557857096258358,0.003647013150477416,0.003657047601654818,1.003445117740209e-05,3.268770062206388,0.0557857096258358,-0.0001058091659202717,7.314095203309637e-05,2.708398223141395e-11,0.07316352463630973,-0.004610372146799793,-1.167218934083742,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p7075__w1_0p45__typ,ok,
0.02,1.6,1.7075,typ,0.4,0.6,0.8815208432559181,0.5954861059540786,-0.004513894045921396,0.3214817483580251,0.2227567861909231,0.692906478606198,1,True,0.001870373802911384,0.06410182966460254,0.004157770419354795,0.004161191868780553,3.421449425757891e-06,3.243098084024537,0.06410182966460254,-6.623007901187866e-05,8.322383737561106e-05,2.802162277397464e-11,0.0733072591076039,-0.004494967071388157,-1.081445462530148,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.7,1.7075,typ,0.5,0.5,1.085176404476097,0.5039275150778099,0.003927515077809862,0.2802297339852615,0.1604092265517439,0.5724204361560735,34,True,0.001963628503526549,0.03170215885305886,0.002085641510127214,0.002085711028781536,6.95186543227023e-08,3.289431359855127,0.03170215885305886,-6.63911352906274e-06,4.171422057563073e-05,2.827353914407027e-11,0.0344125632445524,-0.006492748864725392,-1.731313300424881,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p7075__w1_0p5__typ,ok,
0.02,1.7,1.7075,typ,0.45,0.55,1.092903234068773,0.5474080311187516,-0.002591968881248463,0.2623353694987995,0.1512132371476249,0.5764119319347707,1,True,0.001175739853515772,0.02810618797627346,0.001849334250886996,0.001850583409893873,1.249159006877005e-06,3.289905860674093,0.02810618797627346,-2.649871614231157e-05,3.701166819787746e-05,2.701392891010861e-11,0.04505771263221078,-0.006339959816636547,-1.678413136732744,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p7075__w1_0p45__typ,ok,
0.02,1.7,1.7075,typ,0.4,0.6,1.111935171652612,0.596917969289485,-0.003082030710514938,0.2432777041902627,0.1393744894144423,0.57290284729685,49,True,0.001932100450228426,0.02387163933180257,0.001571158141394641,0.001574931935293368,3.77379389872696e-06,3.29084676497582,0.02387163933180257,-4.244682481952379e-05,3.149863870586735e-05,2.56475377782326e-11,0.05696055202761695,-0.006061539936149069,-1.532692605445965,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.8,1.7075,typ,0.5,0.5,1.095214837233901,0.4971203737677156,-0.002879626232284438,0.2688808129231112,0.1035121782997347,0.3849742091092787,125,True,0.00198896661815325,0.0129071092826303,0.0008207167947624206,0.0008319624088577961,1.124561409537556e-05,3.179320701448222,0.0129071092826303,5.387919265900335e-05,1.663924817715592e-05,2.90542383281974e-11,0.02284264028591743,-0.009758359719314599,-2.435543808014141,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p7075__w1_0p5__typ,ok,
0.02,1.8,1.7075,typ,0.4,0.6,0.9525627308669032,0.5952279584592004,-0.004772041540799576,0.1651587892773689,0.06084535564610081,0.3684051930407208,1,True,0.001871976308375703,0.004971077612007175,0.0004149461948559707,0.000427427662036449,1.248146718047822e-05,4.173604067795148,0.004971077612007175,-3.522679152743763e-05,8.548553240728979e-06,2.854848013501688e-11,0.04924830138892457,-0.008774699858167822,-1.679257625154075,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.8,1.7075,typ,0.45,0.55,1.059779591551304,0.5460260457085814,-0.003973954291418669,0.2408654360038814,0.08475261211706593,0.3518670570720666,1,True,0.001091967364680383,0.00858409689165664,0.000540513773437617,0.0005537396138611533,1.322584042353638e-05,3.148343851774158,0.00858409689165664,4.765121103796322e-05,1.107479227722307e-05,2.829799599641224e-11,0.03225638827669705,-0.00926889397321134,-2.667047836714238,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p7075__w1_0p45__typ,ok,
0.02,2,1.7075,typ,0.5,0.5,0.8384630235951016,0.496889495655408,-0.003110504344592036,0.1916292634303497,0.008235472996970247,0.04297607186682917,1,True,0.00127937686614479,9.489101974530942e-05,8.270359150478113e-06,1.421565209834187e-05,5.945292947863762e-06,4.357819724498706,9.489101974530942e-05,-3.359032332405835e-06,2.843130419668375e-07,3.004124007227593e-11,0.01776807928049147,-0.01833908323218382,-2.007045440782523,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_2__Delta_1p7075__w1_0p5__typ,ok,
0.02,2,1.7075,typ,0.45,0.55,0.829071451168204,0.5492313681879392,-0.0007686318120608826,0.2377939413622808,0.02163280803829841,0.09097291509770077,1,True,0.001927675512537252,0.0007134815118670948,4.664656492915768e-05,7.969400913531647e-05,3.304744420615879e-05,3.268939990266129,0.0007134815118670948,-2.171577327914142e-05,1.593880182706329e-06,3.13739323409983e-11,0.0292050177551533,-0.01704228949713539,-0.3520188607182445,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_2__Delta_1p7075__w1_0p45__typ,ok,
0.02,2,1.7075,typ,0.4,0.6,1.313298057996117,0.5988455661792736,-0.00115443382072633,0.1288474967192543,0.01122761967368266,0.08713882659394241,1,True,0.001982006557619312,0.0002108206960296399,1.4980143138703e-05,2.022418066496642e-05,5.24403752626342e-06,3.552816070912908,0.0002108206960296399,4.702237002305191e-06,4.044836132993284e-07,2.519944268100969e-11,0.03877232233878732,-0.01494075354265938,-0.300606670968557,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_2__Delta_1p7075__w1_0p4__typ,ok,
0.02,1.9,1.7075,typ,0.5,0.5,0.8850413962695246,0.4984908537928462,-0.001509146207153755,0.2487884872537638,0.008700930716843127,0.0349732048009448,1,True,0.001776873622935302,0.0001987479270648365,1.86442035381065e-05,3.911869341179036e-05,2.047448987368386e-05,4.690414590342947,0.0001987479270648365,-9.021377300728145e-06,7.823738682358072e-07,3.131986482205417e-11,0.02014397369960736,-0.01381030682999739,-2.528936594532246,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p7075__w1_0p5__typ,ok,
0.02,1.9,1.7075,typ,0.45,0.55,1.141338712383651,0.5460953830439408,-0.003904616956059259,0.2405759280140751,0.0249060938579913,0.1035269574291495,102,True,0.001985810084916615,0.0009015196692864796,5.921649577900027e-05,7.753310371980539e-05,1.831660794080511e-05,3.284259778040561,0.0009015196692864796,1.81729372052207e-05,1.550662074396108e-06,2.799476198467492e-11,0.02910359643424219,-0.0133698112594571,-0.8372480044848141,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p7075__w1_0p45__typ,ok,
0.02,1.9,1.7075,typ,0.4,0.6,1.208692587627159,0.596823168699113,-0.003176831300886973,0.1904649127191949,0.02629578942436926,0.1380610688286588,1,True,0.001989346336182517,0.0009500806505984664,5.849589694345334e-05,7.78379131678977e-05,1.934201622444436e-05,3.078470070230676,0.0009500806505984664,1.917105910397555e-05,1.556758263357954e-06,2.580469547077093e-11,0.04070475147791963,-0.01223261702837767,-0.334423015112324,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_17_17__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p7075__w1_0p4__typ,ok,
0.02,0,1.805,typ,0.5,0.5,0.0181294296464609,0.495132763989685,-0.004867236010314968,0.4551631744444204,0.3292064549769316,0.7232712870033179,1,True,0.001993403897985285,0.1584231053233598,0.01035702275825679,0.01035706627861443,4.352035764107014e-08,3.268785426569222,0.1584231053233598,-1.174276815940904e-05,0.0002071413255722887,2.958158987442885e-11,0.1767867768456202,-0.003857572263689637,-0.6896923796683119,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0__Delta_1p805__w1_0p5__typ,ok,
0.02,0,1.805,typ,0.45,0.55,0.02890879152520132,0.5533547892381199,0.003354789238119826,0.4551768532628026,0.329090508413919,0.7229948229021963,18,True,0.001956636934033568,0.1582831138586508,0.01034781381348922,0.01034793113524412,1.173217549069058e-07,3.268767451318265,0.1582831138586508,-1.927176831016111e-05,0.0002069586227048825,2.942083576672462e-11,0.1793293650476079,-0.00386488975508669,-0.6879172572337023,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0__Delta_1p805__w1_0p45__typ,ok,
0.02,0,1.805,typ,0.4,0.6,0.03337655889807042,0.596335975565667,-0.003664024434333002,0.4552056839526113,0.329031360613203,0.7228190952190668,1,True,0.001383823901120229,0.1581902041192007,0.01034170283812361,0.01034186911731164,1.662791880300789e-07,3.268755766422441,0.1581902041192007,-2.293631997302668e-05,0.0002068373823462327,2.935417662834178e-11,0.1804316584019896,-0.003874554016521152,-0.6863771181100242,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0__Delta_1p805__w1_0p4__typ,ok,
0.02,0.2,1.805,typ,0.5,0.5,0.1277241454232115,0.4951851480951046,-0.00481485190489539,0.4505291880767172,0.3415764702718072,0.7581672382426036,1,True,0.001983533731613165,0.174192266919655,0.01139284900122311,0.01139293839301045,8.939178733785876e-08,3.270193678137844,0.174192266919655,-1.764729898901321e-05,0.0002278587678602091,2.948711224301622e-11,0.2079705551174773,-0.003137974311314015,-0.6455330210266885,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p805__w1_0p5__typ,ok,
0.02,0.2,1.805,typ,0.45,0.55,0.1268577546370591,0.5469952654440293,-0.003004734555970723,0.4506050996863598,0.3413648153141154,0.7575698001458923,1,True,0.001517883531155157,0.1738842310335622,0.01137253204284432,0.011372698659524,1.666166796735192e-07,3.270144732287214,0.1738842310335622,-2.407156547563753e-05,0.0002274539731904799,2.935096028811195e-11,0.2102154140617037,-0.003139994539817918,-0.6436027196313252,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p805__w1_0p45__typ,ok,
0.02,0.3,1.805,typ,0.5,0.5,0.2499999999999999,0.4979872676402842,-0.002012732359715774,0.445795932061694,0.3513194368638279,0.7880723254675382,79,True,0.001959061425717026,0.1880193757960325,0.01230048495758925,0.01230171043636628,1.225478777022452e-06,3.271068448534019,0.1880193757960325,-6.788427722338166e-05,0.0002460342087273255,2.848367656481318e-11,0.2568906809642805,-0.002689290791878985,-0.5962432094325887,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p805__w1_0p5__typ,ok,
0.02,0.2,1.805,typ,0.4,0.6,0.1281646752806446,0.5985039157293979,-0.001496084270602105,0.4506671432583119,0.340821759959034,0.7562605019192246,1,True,0.001376438072680097,0.1732871447090429,0.01133327463660786,0.01133355148234337,2.76845735503546e-07,3.270085226355641,0.1732871447090429,-3.097541187144551e-05,0.0002266710296468673,2.918368001835567e-11,0.2117161116846113,-0.003147496534192835,-0.6441933305032427,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p805__w1_0p4__typ,ok,
0.02,0.3,1.805,typ,0.45,0.55,0.2929838507379143,0.55163680815561,0.001636808155609959,0.4459361920919092,0.3477888844721542,0.7799072841355597,47,True,0.001931683423209413,0.1839427284841557,0.01203158064338576,0.01203461162453199,3.03098114622669e-06,3.270469222278098,0.1839427284841557,-0.0001055961118622245,0.0002406922324906398,2.767215585321047e-11,0.2649550371906715,-0.002672554001677503,-0.5863326804875286,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p805__w1_0p45__typ,ok,
0.02,0.1,1.805,typ,0.5,0.5,0.09196541466182162,0.4991324272949527,-0.000867572705047337,0.4539426228141179,0.332371435513232,0.7321882079562568,26,True,0.001946744976148723,0.1623570871816763,0.0106153131710688,0.01061552673274186,2.135616730651243e-07,3.269125282837315,0.1623570871816763,-2.633372407104587e-05,0.0002123105346548373,2.924081716156863e-11,0.1909364735204319,-0.003619876537601788,-0.6715724128563105,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p805__w1_0p5__typ,ok,
0.02,0.3,1.805,typ,0.4,0.6,0.4124472983486399,0.5977487370580321,-0.002251262941967869,0.4465417793059422,0.333225874004816,0.7462367228498694,1,True,0.001452029174449487,0.1677090265902068,0.01096104458534984,0.01097189832582551,1.085374047567049e-05,3.267875560488734,0.1677090265902068,-0.0001908020047084111,0.0002194379665165102,2.589664703764531e-11,0.2590594920955481,-0.002679376163369953,-0.5554026755590153,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p805__w1_0p4__typ,ok,
0.02,0.1,1.805,typ,0.45,0.55,0.1285439178596215,0.5490613621360588,-0.0009386378639412163,0.4540377478196114,0.3310674155794595,0.729162756112939,1,True,0.001667805688858094,0.1609560564864116,0.01052283255723909,0.01052375587402794,9.233167888518496e-07,3.268852625662912,0.1609560564864116,-5.451851597783829e-05,0.0002104751174805589,2.86368624235577e-11,0.1999456475324071,-0.00361863985136416,-0.6662414299373285,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p805__w1_0p45__typ,ok,
0.02,0.1,1.805,typ,0.4,0.6,0.278246870058813,0.5950642535453838,-0.004935746454616141,0.4548397848167045,0.3188436166190579,0.701002039097236,1,True,0.001784777792478554,0.1486690504854965,0.009711809304696981,0.009719434692949771,7.625388252790643e-06,3.266251204599044,0.1486690504854965,-0.0001505761754810929,0.0001943886938589954,2.652173137597626e-11,0.213923419767502,-0.00361040882636954,-0.6243525398997012,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p805__w1_0p4__typ,ok,
0.02,0.6000000000000001,1.805,typ,0.5,0.5,0.1401181990360191,0.4964120460547234,-0.003587953945276612,0.4274268759039156,0.3789722488971458,0.8866364523655685,1,True,0.001792100466041126,0.2338517192591563,0.01530679988090544,0.01530994153814916,3.141657243720302e-06,3.272757610976193,0.2338517192591563,0.0001212173211852972,0.0003061988307629832,2.785381434465408e-11,0.3777661259003215,-0.001866988223665243,-0.4942432317538266,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p805__w1_0p5__typ,ok,
0.02,0.6000000000000001,1.805,typ,0.45,0.55,0.1398391853611977,0.5484746309361797,-0.001525369063820392,0.4278396333686325,0.3802404202505771,0.8887451993559391,1,True,0.0005237606585965944,0.2352689253155207,0.0154002486697457,0.01540251784189788,2.269172152174789e-06,3.272903263593423,0.2352689253155207,0.0001033310886033889,0.0003080503568379575,2.826493527191568e-11,0.3753295505129119,-0.001872600004042756,-0.4972064050491656,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p805__w1_0p45__typ,ok,
0.02,0.6000000000000001,1.805,typ,0.4,0.6,0.1381155856877223,0.6033922254039572,0.003392225403957227,0.4285155173102093,0.3803048677237136,0.8874938067841422,1,True,0.001378213083010943,0.2349622800274563,0.01538042171160832,0.01538198293379033,1.561222182006755e-06,3.272955495199285,0.2349622800274563,8.565375923025764e-05,0.0003076396586758066,2.865741289264432e-11,0.3668900120319448,-0.001890173307197296,-0.502499970865244,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p805__w1_0p4__typ,ok,
0.02,0.5,1.805,typ,0.5,0.5,0.3711872742508295,0.498346233976494,-0.001653766023505976,0.4340431162552826,0.3732816160911557,0.8600104508318248,3,True,0.001985149001091705,0.2222853823243136,0.01454954674666518,0.01455130134165834,1.754594993153885e-06,3.272717844630343,0.2222853823243136,-8.831996590551172e-05,0.0002910260268331668,2.831606336279444e-11,0.335812985044177,-0.002043079122180372,-0.5242396459323209,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p805__w1_0p5__typ,ok,
0.02,0.5,1.805,typ,0.45,0.55,0.3814270499024607,0.5456528849913953,-0.004347115008604741,0.4340727120832168,0.3710318177935226,0.8547688151435592,1,True,0.001890134898787552,0.2193175663673893,0.01435409791642576,0.01435688794248496,2.790026059202331e-06,3.272446013827393,0.2193175663673893,-0.0001106256503172617,0.0002871377588496992,2.782193201559202e-11,0.3385624548543864,-0.002045308283750434,-0.5212752468616895,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p805__w1_0p45__typ,ok,
0.02,0.5,1.805,typ,0.4,0.6,0.3803897973634507,0.5962456926243656,-0.003754307375634425,0.4346210294251756,0.3687345689180911,0.8484048031586849,1,True,0.001411905638235738,0.2157496765638591,0.01411948629265319,0.01412311090951384,3.624616860644489e-06,3.272191763512101,0.2157496765638591,-0.0001250607784520758,0.0002824622181902768,2.748760103983849e-11,0.3370190662338353,-0.002066792403680605,-0.5211834626630117,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p805__w1_0p4__typ,ok,
0.02,0.7000000000000001,1.805,typ,0.45,0.55,-0.005660927530565198,0.5498480265427472,-0.0001519734572528186,0.4175045787764799,0.3642509238964592,0.8724477344989042,1,True,0.001522627170897399,0.2182761570832278,0.01427112112520642,0.01428603033900686,1.490921380044174e-05,3.269051763579678,0.2182761570832278,0.0002551205947583476,0.0002857206067801371,2.580226619826643e-11,1.135740614685287,0.00387784115702533,-0.4431426749152191,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p805__w1_0p45__typ,ok,
0.02,0.7000000000000001,1.805,typ,0.5,0.5,-0.002919761881700298,0.4989747329993828,-0.001025267000617169,0.41692879055593,0.3613877438793286,0.8667852929932151,1,True,0.001281127871410421,0.2143009863919255,0.01400926912195244,0.01402641097595006,1.7141853997622e-05,3.268596509474649,0.2143009863919255,0.0002710540986695005,0.0002805282195190012,2.54053753941903e-11,1.921063988030163,0.007010013575012852,-0.4378448952460176,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p805__w1_0p5__typ,ok,
0.02,0.7000000000000001,1.805,typ,0.4,0.6,-0.004977886986448874,0.6046069717140894,0.004606971714089414,0.4191676355646264,0.3669746931178943,0.8754843217405676,36,True,0.001962840751781631,0.2208832492406283,0.0144432736836049,0.01445593990129071,1.266621768581575e-05,3.269436168939755,0.2208832492406283,0.0002365483171798985,0.0002891187980258143,2.624446192824677e-11,1.294541716233265,0.001303365636917325,-0.4516965087412589,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p7__Delta_1p805__w1_0p4__typ,ok,
0.02,0.4,1.805,typ,0.45,0.55,0.2342897179633492,0.5484551570932922,-0.001544842906707866,0.4403062498627898,0.3647926346933391,0.8284975169146869,1,True,0.001895447985625908,0.2076384300041441,0.01358934005508933,0.01358967198058634,3.319254970118153e-07,3.272356676656174,0.2076384300041441,-3.712694145169477e-05,0.0002717934396117269,2.92083245521314e-11,0.2810176681134363,-0.002314830337108965,-0.5675708237785411,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p805__w1_0p45__typ,ok,
0.02,0.4,1.805,typ,0.5,0.5,0.223751688601527,0.4971943301947965,-0.002805669805203526,0.4401919163802802,0.3655273293283428,0.8303817397059263,1,True,0.0008731442935499917,0.2086836190423351,0.01365812376362355,0.01365818443451221,6.067088865638783e-08,3.272447503618566,0.2086836190423351,-1.591290081369803e-05,0.0002731636886902441,2.966269805017999e-11,0.2751891245432425,-0.002312308092577381,-0.568827921490604,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p805__w1_0p5__typ,ok,
0.02,0.4,1.805,typ,0.4,0.6,0.2328044570740724,0.6046403530464006,0.004640353046400647,0.4406737201630697,0.3635460492671136,0.8249778297026307,58,True,0.001898066483596718,0.2057939344308481,0.01346812192200484,0.01346870213349458,5.802114897337503e-07,3.272234908004654,0.2057939344308481,-4.88679865094301e-05,0.0002693740426698915,2.893361575507615e-11,0.2823500867601034,-0.002339403150876167,-0.5685091952590602,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p805__w1_0p4__typ,ok,
0.02,0.8,1.805,typ,0.5,0.5,0.4471685631629894,0.4955031715417376,-0.004496828458262381,0.4151746827772124,0.3927227063094418,0.9459216146861764,41,True,0.001922847583297823,0.2558789567112095,0.01675143139821208,0.01675170654661302,2.751484009470179e-07,3.273311649679364,0.2558789567112095,-3.752457482106373e-05,0.0003350341309322605,2.968059215193274e-11,0.4198848976275669,-0.001730193299838319,-0.4857632279237631,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p805__w1_0p5__typ,ok,
0.02,0.8,1.805,typ,0.4,0.6,0.4439533752541634,0.5963758822495827,-0.003624117750417266,0.4160405029807812,0.3894855823511819,0.9361722706338859,1,True,0.001039944899364342,0.2504738418205266,0.0163961799535244,0.01639734065193289,1.1606984084867e-06,3.273032392195439,0.2504738418205266,-7.625281497343353e-05,0.0003279468130386578,2.854525721365458e-11,0.4230346247167024,-0.001740109293101417,-0.4849571770909007,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_18_18__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p805__w1_0p4__typ,ok,
