T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,1.1,0.05,typ,0.4,0.6,0.8454979232988018,0.6006491618774368,0.0006491618774367991,0.3436322877136072,0.3433900469977235,0.9992950583383899,238,True,0.001998233476958037,0.4791572093963623,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p05__w1_0p4__typ,ok,
0.02,1.3,0.05,typ,0.5,0.5,1,0.5520281628556452,0.05202816285564515,0.386016954966964,0.3857392455938538,0.9992805772660065,197,True,0.001985962324076274,0.8765301704406738,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p05__w1_0p5__typ,ok,
0.02,1.3,0.05,typ,0.45,0.55,0.9419300422222765,0.5469595386943403,-0.003040461305659714,0.3187375302919054,0.3183786600034946,0.9988740883821174,238,True,0.001968471252896145,0.4870221614837646,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p05__w1_0p45__typ,ok,
0.02,1.3,0.05,typ,0.4,0.6,0.9950579074049798,0.5994217499829124,-0.000578250017087556,0.3126976229838686,0.312339010685064,0.9988531658943151,241,True,0.00196735401919348,0.3631353378295898,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p3__Delta_0p05__w1_0p4__typ,ok,
0.02,1.6,0.05,typ,0.5,0.5,1.108622847077474,0.4992956428020449,-0.0007043571979551411,0.2436928274048036,0.2432501595741,0.9981835007808075,200,True,0.001959060983435497,0.2963473796844482,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p05__w1_0p5__typ,ok,
0.02,1.6,0.05,typ,0.45,0.55,1.184882167665381,0.5544941568038988,0.004494156803898752,0.2784750474324677,0.2780105128710519,0.9983318628879003,165,True,0.001973022660750691,0.250493049621582,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p05__w1_0p45__typ,ok,
0.02,1.6,0.05,typ,0.4,0.6,1.217322012934446,0.5956248599698336,-0.004375140030166369,0.2605959883314696,0.2601099584809353,0.9981349296524239,172,True,0.001950040369751903,0.2495033740997314,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p6__Delta_0p05__w1_0p4__typ,ok,
0.02,1.5,0.05,typ,0.5,0.5,1.035269264741331,0.5006328544174624,0.000632854417462414,0.26975056518331,0.2693213555805735,0.9984088648620818,207,True,0.001996369575932851,0.405397891998291,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p05__w1_0p5__typ,ok,
0.02,1.5,0.05,typ,0.45,0.55,1.07068372668811,0.5473480122378463,-0.002651987762153696,0.2621399788192275,0.2616960353268366,0.9983064639953408,191,True,0.001996904956692515,0.4440929889678955,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p05__w1_0p45__typ,ok,
0.02,1.5,0.05,typ,0.4,0.6,1.134453901956431,0.6015489979088356,0.00154899790883567,0.2700039287547167,0.2695463497093774,0.9983052874547058,185,True,0.001988970977960014,0.3024876117706299,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p5__Delta_0p05__w1_0p4__typ,ok,
0.02,1.7,0.05,typ,0.5,0.5,1.207043384796306,0.5003030665296906,0.0003030665296905877,0.2471116715284461,0.2466488549274642,0.9981270953406641,191,True,0.001983521195697778,0.2352728843688965,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p05__w1_0p5__typ,ok,
0.02,1.7,0.05,typ,0.45,0.55,1.277811091822076,0.5529301300298026,0.00293013002980258,0.2764600320222345,0.27597684674801,0.9982522418496083,157,True,0.00199516203567672,0.1974911689758301,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p05__w1_0p45__typ,ok,
0.02,1.7,0.05,typ,0.4,0.6,1.332236906541734,0.6028414566325482,0.0028414566325482,0.2763741004026581,0.2758793126097283,0.9982097172194901,184,True,0.001997727580594272,0.2242181301116943,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p7__Delta_0p05__w1_0p4__typ,ok,
0.02,1.8,0.05,typ,0.5,0.5,1.30585768685865,0.5008898317107588,0.0008898317107588483,0.250402412114668,0.2499234993556304,0.9980874275331727,177,True,0.00199552651802949,0.237079381942749,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p8__Delta_0p05__w1_0p5__typ,ok,
